# Official Mindustry 8: block ID, buildClass, version, hasItems, hasPower, hasLiquids, connectedPower, insulated, consumesPower, outputsPower, conductivePower.
0	Building	0	false	false	false	true	false	true	false	false
1	Building	0	false	false	false	true	false	true	false	false
2	Building	0	false	false	false	true	false	true	false	false
3	Building	0	false	false	false	true	false	true	false	false
4	Building	0	false	false	false	true	false	true	false	false
5	ConstructBuild	1	false	false	false	true	false	true	false	false
6	ConstructBuild	1	false	false	false	true	false	true	false	false
7	ConstructBuild	1	false	false	false	true	false	true	false	false
8	ConstructBuild	1	false	false	false	true	false	true	false	false
9	ConstructBuild	1	false	false	false	true	false	true	false	false
10	ConstructBuild	1	false	false	false	true	false	true	false	false
11	ConstructBuild	1	false	false	false	true	false	true	false	false
12	ConstructBuild	1	false	false	false	true	false	true	false	false
13	ConstructBuild	1	false	false	false	true	false	true	false	false
14	ConstructBuild	1	false	false	false	true	false	true	false	false
15	ConstructBuild	1	false	false	false	true	false	true	false	false
16	ConstructBuild	1	false	false	false	true	false	true	false	false
17	ConstructBuild	1	false	false	false	true	false	true	false	false
18	ConstructBuild	1	false	false	false	true	false	true	false	false
19	ConstructBuild	1	false	false	false	true	false	true	false	false
20	ConstructBuild	1	false	false	false	true	false	true	false	false
21	Building	0	false	false	false	true	false	true	false	false
22	Building	0	false	false	false	true	false	true	false	false
23	Building	0	false	false	false	true	false	true	false	false
24	Building	0	false	false	false	true	false	true	false	false
25	Building	0	false	false	false	true	false	true	false	false
26	Building	0	false	false	false	true	false	true	false	false
27	Building	0	false	false	false	true	false	true	false	false
28	Building	0	false	false	false	true	false	true	false	false
29	Building	0	false	false	false	true	false	true	false	false
30	Building	0	false	false	false	true	false	true	false	false
31	Building	0	false	false	false	true	false	true	false	false
32	Building	0	false	false	false	true	false	true	false	false
33	Building	0	false	false	false	true	false	true	false	false
34	Building	0	false	false	false	true	false	true	false	false
35	Building	0	false	false	false	true	false	true	false	false
36	Building	0	false	false	false	true	false	true	false	false
37	Building	0	false	false	false	true	false	true	false	false
38	Building	0	false	false	false	true	false	true	false	false
39	Building	0	false	false	false	true	false	true	false	false
40	Building	0	false	false	false	true	false	true	false	false
41	Building	0	false	false	false	true	false	true	false	false
42	Building	0	false	false	false	true	false	true	false	false
43	Building	0	false	false	false	true	false	true	false	false
44	Building	0	false	false	false	true	false	true	false	false
45	Building	0	false	false	false	true	false	true	false	false
46	Building	0	false	false	false	true	false	true	false	false
47	Building	0	false	false	false	true	false	true	false	false
48	Building	0	false	false	false	true	false	true	false	false
49	Building	0	false	false	false	true	false	true	false	false
50	Building	0	false	false	false	true	false	true	false	false
51	Building	0	false	false	false	true	false	true	false	false
52	Building	0	false	false	false	true	false	true	false	false
53	Building	0	false	false	false	true	false	true	false	false
54	Building	0	false	false	false	true	false	true	false	false
55	Building	0	false	false	false	true	false	true	false	false
56	Building	0	false	false	false	true	false	true	false	false
57	Building	0	false	false	false	true	false	true	false	false
58	Building	0	false	false	false	true	false	true	false	false
59	Building	0	false	false	false	true	false	true	false	false
60	Building	0	false	false	false	true	false	true	false	false
61	Building	0	false	false	false	true	false	true	false	false
62	Building	0	false	false	false	true	false	true	false	false
63	Building	0	false	false	false	true	false	true	false	false
64	Building	0	false	false	false	true	false	true	false	false
65	Building	0	false	false	false	true	false	true	false	false
66	Building	0	false	false	false	true	false	true	false	false
67	Building	0	false	false	false	true	false	true	false	false
68	Building	0	false	false	false	true	false	true	false	false
69	Building	0	false	false	false	true	false	true	false	false
70	Building	0	false	false	false	true	false	true	false	false
71	Building	0	false	false	false	true	false	true	false	false
72	Building	0	false	false	false	true	false	true	false	false
73	Building	0	false	false	false	true	false	true	false	false
74	Building	0	false	false	false	true	false	true	false	false
75	Building	0	false	false	false	true	false	true	false	false
76	Building	0	false	false	false	true	false	true	false	false
77	Building	0	false	false	false	true	false	true	false	false
78	Building	0	false	false	false	true	false	true	false	false
79	Building	0	false	false	false	true	false	true	false	false
80	Building	0	false	false	false	true	false	true	false	false
81	Building	0	false	false	false	true	false	true	false	false
82	Building	0	false	false	false	true	false	true	false	false
83	Building	0	false	false	false	true	false	true	false	false
84	Building	0	false	false	false	true	false	true	false	false
85	Building	0	false	false	false	true	false	true	false	false
86	Building	0	false	false	false	true	false	true	false	false
87	Building	0	false	false	false	true	false	true	false	false
88	Building	0	false	false	false	true	false	true	false	false
89	Building	0	false	false	false	true	false	true	false	false
90	Building	0	false	false	false	true	false	true	false	false
91	Building	0	false	false	false	true	false	true	false	false
92	Building	0	false	false	false	true	false	true	false	false
93	Building	0	false	false	false	true	false	true	false	false
94	Building	0	false	false	false	true	false	true	false	false
95	Building	0	false	false	false	true	false	true	false	false
96	Building	0	false	false	false	true	false	true	false	false
97	Building	0	false	false	false	true	false	true	false	false
98	Building	0	false	false	false	true	false	true	false	false
99	Building	0	false	false	false	true	false	true	false	false
100	Building	0	false	false	false	true	false	true	false	false
101	Building	0	false	false	false	true	false	true	false	false
102	Building	0	false	false	false	true	false	true	false	false
103	Building	0	false	false	false	true	false	true	false	false
104	Building	0	false	false	false	true	false	true	false	false
105	Building	0	false	false	false	true	false	true	false	false
106	Building	0	false	false	false	true	false	true	false	false
107	Building	0	false	false	false	true	false	true	false	false
108	Building	0	false	false	false	true	false	true	false	false
109	Building	0	false	false	false	true	false	true	false	false
110	Building	0	false	false	false	true	false	true	false	false
111	Building	0	false	false	false	true	false	true	false	false
112	Building	0	false	false	false	true	false	true	false	false
113	Building	0	false	false	false	true	false	true	false	false
114	Building	0	false	false	false	true	false	true	false	false
115	Building	0	false	false	false	true	false	true	false	false
116	Building	0	false	false	false	true	false	true	false	false
117	Building	0	false	false	false	true	false	true	false	false
118	Building	0	false	false	false	true	false	true	false	false
119	Building	0	false	false	false	true	false	true	false	false
120	Building	0	false	false	false	true	false	true	false	false
121	Building	0	false	false	false	true	false	true	false	false
122	Building	0	false	false	false	true	false	true	false	false
123	Building	0	false	false	false	true	false	true	false	false
124	Building	0	false	false	false	true	false	true	false	false
125	Building	0	false	false	false	true	false	true	false	false
126	Building	0	false	false	false	true	false	true	false	false
127	Building	0	false	false	false	true	false	true	false	false
128	Building	0	false	false	false	true	false	true	false	false
129	Building	0	false	false	false	true	false	true	false	false
130	Building	0	false	false	false	true	false	true	false	false
131	Building	0	false	false	false	true	false	true	false	false
132	Building	0	false	false	false	true	false	true	false	false
133	Building	0	false	false	false	true	false	true	false	false
134	Building	0	false	false	false	true	false	true	false	false
135	Building	0	false	false	false	true	false	true	false	false
136	Building	0	false	false	false	true	false	true	false	false
137	Building	0	false	false	false	true	false	true	false	false
138	Building	0	false	false	false	true	false	true	false	false
139	Building	0	false	false	false	true	false	true	false	false
140	Building	0	false	false	false	true	false	true	false	false
141	Building	0	false	false	false	true	false	true	false	false
142	Building	0	false	false	false	true	false	true	false	false
143	Building	0	false	false	false	true	false	true	false	false
144	Building	0	false	false	false	true	false	true	false	false
145	Building	0	false	false	false	true	false	true	false	false
146	Building	0	false	false	false	true	false	true	false	false
147	Building	0	false	false	false	true	false	true	false	false
148	Building	0	false	false	false	true	false	true	false	false
149	Building	0	false	false	false	true	false	true	false	false
150	Building	0	false	false	false	true	false	true	false	false
151	Building	0	false	false	false	true	false	true	false	false
152	Building	0	false	false	false	true	false	true	false	false
153	Building	0	false	false	false	true	false	true	false	false
154	Building	0	false	false	false	true	false	true	false	false
155	Building	0	false	false	false	true	false	true	false	false
156	Building	0	false	false	false	true	false	true	false	false
157	Building	0	false	false	false	true	false	true	false	false
158	Building	0	false	false	false	true	false	true	false	false
159	Building	0	false	false	false	true	false	true	false	false
160	Building	0	false	false	false	true	false	true	false	false
161	Building	0	false	false	false	true	false	true	false	false
162	Building	0	false	false	false	true	false	true	false	false
163	Building	0	false	false	false	true	false	true	false	false
164	Building	0	false	false	false	true	false	true	false	false
165	Building	0	false	false	false	true	false	true	false	false
166	Building	0	false	false	false	true	false	true	false	false
167	Building	0	false	false	false	true	false	true	false	false
168	Building	0	false	false	false	true	false	true	false	false
169	Building	0	false	false	false	true	false	true	false	false
170	Building	0	false	false	false	true	false	true	false	false
171	Building	0	false	false	false	true	false	true	false	false
172	Building	0	false	false	false	true	false	true	false	false
173	Building	0	false	false	false	true	false	true	false	false
174	Building	0	false	false	false	true	false	true	false	false
175	Building	0	false	false	false	true	false	true	false	false
176	Building	0	false	false	false	true	false	true	false	false
177	Building	0	false	false	false	true	false	true	false	false
178	Building	0	false	false	false	true	false	true	false	false
179	Building	0	false	false	false	true	false	true	false	false
180	Building	0	false	false	false	true	false	true	false	false
181	GenericCrafterBuild	0	true	false	false	true	false	true	false	false
182	GenericCrafterBuild	0	true	true	true	true	false	true	false	false
183	GenericCrafterBuild	0	true	true	false	true	false	true	false	false
184	AttributeCrafterBuild	0	true	true	false	true	false	true	false	false
185	GenericCrafterBuild	0	true	true	false	true	false	true	false	false
186	GenericCrafterBuild	0	true	true	true	true	false	true	false	false
187	GenericCrafterBuild	0	true	true	false	true	false	true	false	false
188	GenericCrafterBuild	0	true	true	false	true	false	true	false	false
189	GenericCrafterBuild	0	true	true	true	true	false	true	false	false
190	GenericCrafterBuild	0	true	true	false	true	false	true	false	false
191	GenericCrafterBuild	0	true	true	false	true	false	true	false	false
192	GenericCrafterBuild	0	true	true	true	true	false	true	false	false
193	SeparatorBuild	1	true	true	true	true	false	true	false	false
194	SeparatorBuild	1	true	true	true	true	false	true	false	false
195	GenericCrafterBuild	0	true	true	true	true	false	true	false	false
196	GenericCrafterBuild	0	true	true	false	true	false	true	false	false
197	GenericCrafterBuild	0	true	true	true	true	false	true	false	false
198	IncineratorBuild	0	false	true	true	true	false	true	false	false
199	GenericCrafterBuild	0	true	true	false	true	false	true	false	false
200	GenericCrafterBuild	0	true	true	true	true	false	true	false	false
201	HeatCrafterBuild	0	true	true	true	true	false	true	false	false
202	HeatProducerBuild	0	true	true	true	true	false	true	false	false
203	HeatProducerBuild	0	true	true	false	true	false	true	false	false
204	HeatProducerBuild	0	true	false	true	true	false	true	false	false
205	HeatProducerBuild	0	true	false	false	true	false	true	false	false
206	HeatConductorBuild	0	false	false	false	true	false	true	false	false
207	HeatConductorBuild	0	false	false	false	true	false	true	false	false
208	HeatConductorBuild	0	false	false	false	true	false	true	false	false
209	ItemIncineratorBuild	0	false	false	true	true	false	true	false	false
210	HeatCrafterBuild	0	true	true	false	true	false	true	false	false
211	GenericCrafterBuild	0	true	true	true	true	false	true	false	false
212	HeatCrafterBuild	0	true	true	true	true	false	true	false	false
213	HeatCrafterBuild	0	true	true	true	true	false	true	false	false
214	HeatCrafterBuild	0	true	true	true	true	false	true	false	false
215	HeatProducerBuild	0	true	false	true	true	false	true	false	false
216	WallBuild	0	false	false	false	true	false	true	false	false
217	WallBuild	0	false	false	false	true	false	true	false	false
218	WallBuild	0	false	false	false	true	false	true	false	false
219	WallBuild	0	false	false	false	true	false	true	false	false
220	WallBuild	0	false	false	false	true	true	true	false	false
221	WallBuild	0	false	false	false	true	true	true	false	false
222	WallBuild	0	false	false	false	true	false	true	false	false
223	WallBuild	0	false	false	false	true	false	true	false	false
224	WallBuild	0	false	false	false	true	false	true	false	false
225	WallBuild	0	false	false	false	true	false	true	false	false
226	WallBuild	0	false	false	false	true	false	true	false	false
227	WallBuild	0	false	false	false	true	false	true	false	false
228	DoorBuild	0	false	false	false	true	false	true	false	false
229	DoorBuild	0	false	false	false	true	false	true	false	false
230	WallBuild	0	false	false	false	true	false	true	false	false
231	WallBuild	0	false	false	false	true	false	true	false	false
232	WallBuild	0	false	false	false	true	false	true	false	false
233	WallBuild	0	false	false	false	true	false	true	false	false
234	ThrusterBuild	0	false	false	false	true	false	true	false	false
235	WallBuild	0	false	false	false	true	false	true	false	false
236	WallBuild	0	false	false	false	true	false	true	false	false
237	WallBuild	0	false	false	false	true	false	true	false	false
238	WallBuild	0	false	false	false	true	false	true	false	false
239	AutoDoorBuild	0	false	false	false	true	false	true	false	false
240	WallBuild	0	false	false	false	true	false	true	false	false
241	WallBuild	0	false	false	false	true	false	true	false	false
242	WallBuild	0	false	false	false	true	false	true	false	false
243	WallBuild	0	false	false	false	true	false	true	false	false
244	ShieldWallBuild	0	false	true	false	true	false	true	false	true
245	MendBuild	0	true	true	false	true	false	true	false	false
246	MendBuild	0	true	true	false	true	false	true	false	false
247	OverdriveBuild	0	true	true	false	true	false	true	false	false
248	OverdriveBuild	0	true	true	false	true	false	true	false	false
249	ForceBuild	0	true	true	true	true	false	true	false	false
250	ShockMineBuild	0	false	false	false	true	false	true	false	false
251	RadarBuild	0	false	true	false	true	false	true	false	false
